,timeOnPage,maxDepth,scrollState,brightnessWeight,showHilbert,algorithm,selectedArtwork,loadStatus,showHilbertDetails,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,mobile,x,y
1131,162979,11295.0,6,64,0,6,49.0,2,0,5649,18953,23604,11034,28754,42893,22886,0,8.5486,3.4180932
1132,1667339,9651.400390625,11,0,0,1,0.0,2,0,22212,5391,4617,1242,1792,1250,2283,0,-0.056068733,-1.1800076
1133,1047635,9993.0,10,52,0,9,46.0,2,0,30613,34460,37166,815235,33105,80233,11231,0,12.28202,-1.3348458
1134,38052,11306.0,12,0,0,1,2.0,2,0,367,1251,1989,1751,1801,2053,3285,0,4.25059,0.44724083
1135,663956,11700.0,10,140,0,4,71.0,2,0,136681,45464,74984,54417,78281,58383,212794,0,5.6091394,3.8562393
1136,25327,10598.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,2956,0,4.2969837,0.9371157
1137,54841,7962.0,6,0,0,4,0.0,2,0,1640,9789,18510,8307,4149,9166,0,0,8.249501,-0.08780081
1138,156199,7591.0,6,44,0,7,18.0,2,0,21375,18691,16770,5891,27127,52734,0,0,9.450246,3.5339212
1139,75415,6428.0,6,0,0,1,17.0,2,0,11424,12642,28917,2743,2113,124,0,0,8.1470375,-2.033688
1140,44814,7893.5,4,0,0,3,0.0,0,0,3161,7132,8282,2784,2055,18778,0,0,8.6902685,4.4224296
1141,32758,10998.0,12,0,0,5,5.0,1,0,1091,13178,223,1032,258,1269,12914,0,4.799504,3.1479256
1142,23311,7365.0,6,0,0,1,0.0,2,0,946,2904,4212,6592,2222,2290,0,0,7.252784,-0.32068115
1143,1423220,11389.0,10,42,0,1,212.0,2,0,63969,310318,194078,147869,6995,470554,217868,0,7.8802648,3.6490195
1144,23157,8460.0,5,0,0,1,0.0,1,0,81,3569,1770,4026,910,1396,33,0,5.580404,-0.096188344
1145,50278,11055.0,11,0,0,1,0.0,2,0,1005,5930,9424,3182,2758,11556,8718,0,6.4313517,2.5610385
1146,108518,7668.0,6,21,0,7,3.0,2,0,6410,11870,13125,7427,20567,41620,0,0,9.778057,4.0371757
1147,323456,13571.0,13,60,2,5,31.0,2,2,97,3336,34752,5834,46408,67154,142546,0,5.7196,5.576906
1148,234636,12854.0,6,19,2,3,42.0,2,1,4606,9604,14809,6536,4566,13313,165125,0,3.3082604,6.263856
1149,57153,6855.0,6,0,0,1,0.0,2,0,20156,16893,10521,6332,1432,383,0,0,6.2328115,-3.3697572
1150,16970,4489.0,7,0,0,0,4.0,2,0,763,2060,3339,869,0,0,0,0,5.813635,-0.6080817
1151,254921,12593.0,7,18,2,1,39.0,2,1,13878,35271,49512,42124,43990,15119,43847,0,7.7928214,2.2074077
1152,68134,12071.0,20,0,0,1,1.0,0,0,9010,6578,12805,7801,2669,2880,16732,0,5.5900965,2.6474986
1153,849706,10627.0,8,9,2,1,8.0,2,1,17685,36499,72113,71879,628639,3191,7310,0,12.735766,2.5802724
1154,1692713,10657.0,5,0,0,3,0.0,0,0,0,0,0,1706,4103,61438,1623381,0,1.6609688,6.60311
1155,122238,9467.0,6,0,0,0,0.0,0,0,0,0,161,0,1104,498,118921,0,1.6882437,6.039425
1156,548996,2672.0,3,0,0,0,19.0,2,0,40897,37566,882,0,0,0,0,0,1.8132137,-1.7591605
1157,458858,7668.0,5,14,0,4,6.0,1,0,20452,31492,228842,47377,77214,47165,0,0,9.410659,-1.5653157
1158,73694,11412.0,11,0,0,5,19.0,2,0,2765,9300,13243,3171,2599,7963,10643,0,6.2329974,1.7124419
1159,187218,12653.0,13,75,2,3,70.0,2,1,12668,4568,19720,21853,46190,13319,26987,0,9.036651,2.333302
1160,8042,268.0,2,0,0,0,0.0,2,0,4568,0,0,0,0,0,0,0,2.955302,-5.661502
1161,4668,24.0,3,0,0,0,0.0,2,0,33,0,0,0,0,0,0,0,-0.45099318,-0.8939446
1162,17106,10969.0,11,0,0,1,8.0,2,0,599,3534,2458,298,864,1381,1776,0,4.0967937,0.7221215
1163,460015,4332.0,6,0,0,0,27.0,2,0,81180,48389,117189,1461,0,0,0,0,6.8785863,-1.8135582
1164,21400,9006.0,11,0,0,3,0.0,2,0,233,4711,2591,896,1162,1046,3877,0,4.674344,1.146793
1165,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.263492,0.5179134
1166,42951,11172.0,12,19,0,3,6.0,1,0,223,610,870,268,1073,15207,23511,0,5.249744,5.549796
1167,367067,3298.0,7,0,0,0,17.0,2,0,621,5598,5087,0,0,0,0,0,0.5672847,-0.57492197
1168,129819,7662.0,6,2,0,4,21.0,2,0,567,65196,6440,45760,4937,1248,0,0,8.752873,-2.468234
1169,741394,10798.0,12,106,4,3,382.0,1,3,39530,53827,94576,60729,137932,113198,234961,0,6.4249463,4.158123
1170,842002,13024.0,21,231,2,9,31.0,2,1,25267,29554,31083,37684,5488,106765,217569,0,6.135904,4.362433
1171,31535,11156.0,11,0,0,1,0.0,2,0,4427,2523,4684,870,471,1959,4597,0,5.0043726,1.4629416
1172,92856,12208.0,11,0,0,3,3.0,2,0,698,3098,10453,3332,2467,49431,14635,0,8.702309,5.6215925
1173,189130,11578.0,5,20,2,5,9.0,1,1,6198,10401,26316,40878,3031,24688,57085,0,5.838743,4.0274506
1174,5327,500.0,3,0,0,0,0.0,2,0,3034,0,0,0,0,0,0,0,2.856728,-5.5580606
1175,208178,7404.0,6,15,0,3,28.0,2,0,463,8978,6898,1430,11153,19682,0,0,2.4272273,0.4217752
1176,29870,2703.0,3,0,0,0,0.0,2,0,1345,23306,1051,0,0,0,0,0,8.964576,-5.67667
1177,404777,12515.0,13,46,2,5,44.0,2,1,19938,33171,29465,43660,90076,30747,137551,0,6.0979967,4.5439343
1178,1690262,11236.0,16,98,0,1,6.0,2,0,70442,32790,99075,22472,38692,2558,3712,0,1.4689071,-0.59172153
1179,108983,8400.0,5,76,2,8,0.0,1,1,8996,8962,10294,9451,32817,34819,1777,0,10.529649,3.3030708
1180,24724,6384.0,7,0,0,0,0.0,2,0,744,1482,1250,591,504,381,0,0,4.1836834,-0.3663638
1181,68746,6912.7998046875,13,0,0,1,0.0,2,0,20191,8417,8540,6788,6773,7990,0,0,6.8366866,-0.24632828
1182,5174388,13250.0,21,0,2,1,9.0,2,1,10351,12022,5890,3056,5180,5125086,4554,0,10.277405,8.199021
1183,58029,9196.0,10,0,0,4,36.0,2,0,4469,7563,17093,6337,1545,2841,7919,0,6.719082,0.968691
1184,24266,4194.39990234375,4,0,0,0,10.0,2,0,1799,5434,7699,1073,0,0,0,0,7.4679723,-1.7051835
1185,111545,12198.0,23,97,2,6,0.0,2,1,20005,4645,5310,2980,16231,26608,27073,0,7.015808,3.6534543
1186,462345,9262.0,8,234,0,10,32.0,2,0,152,12488,30212,39346,114120,60766,200914,0,5.807215,5.4096165
1187,197307,11087.0,11,0,2,5,7.0,2,1,0,6833,37926,41897,4654,11938,82813,0,5.2189007,4.562193
1188,271688,11537.599609375,15,51,2,4,35.0,2,1,63623,5268,25557,8091,104540,19987,5531,0,10.50867,1.8404063
1189,13806,544.0,2,0,0,0,22.0,2,0,3165,0,0,0,0,0,0,0,2.282008,-3.3659556
1190,27542,7300.0,6,0,0,1,0.0,2,0,3806,7159,5362,2716,723,420,0,0,6.1426754,-1.5978264
1191,59555,9085.0,6,16,0,8,0.0,2,0,1912,3080,2742,4137,2132,12958,23158,0,5.312521,4.787609
1192,50540,8087.0,7,28,0,4,0.0,2,0,3100,5143,6506,5673,1644,18369,6019,0,8.105396,4.465998
1193,23128,7306.0,6,0,0,1,0.0,2,0,1132,1523,8762,3431,2241,1084,0,0,7.2708774,-0.77319884
1194,205438546,11356.0,6,0,0,3,24.0,2,0,66,251,5992,1385,2866,70217,205349858,0,1.2212963,6.6529665
1195,66689,10400.0,11,9,0,3,6.0,2,0,9086,15477,7917,6589,8247,9272,3547,0,7.3347883,0.54787016
1196,15576,3132.0,4,0,0,0,4.0,0,0,1516,5158,4006,0,0,0,0,0,6.8470984,-2.229889
1197,447661,10398.0,5,52,2,4,38.0,1,1,2671,12141,48795,53890,60032,167753,98473,0,7.935649,4.551277
1198,198454,9264.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,2619,0,1.285186,-0.82114494
1199,5415,2137.0,3,0,0,0,0.0,2,0,598,1197,0,0,0,0,0,0,4.905302,-1.4145683
1200,22399,3375.0,5,0,0,0,0.0,2,0,7902,1314,6877,0,0,0,0,0,6.099791,-2.6786907
1201,88786,10977.0,11,0,0,6,0.0,2,0,8465,5184,3784,3215,1267,14352,45775,0,4.6020494,5.2514176
1202,245367,4302.0,4,0,0,0,67.0,2,0,33583,95215,48555,2087,0,0,0,0,7.619248,-3.2070253
1203,5974,1618.0,3,0,0,0,0.0,2,0,1284,260,0,0,0,0,0,0,3.7747755,-2.592164
1204,90894,7292.0,5,17,0,5,34.0,1,0,4900,9855,3435,4302,11856,49267,0,0,9.658175,5.4009137
1205,2953636,12415.5,13,0,0,1,0.0,2,0,8904,3391,2157,1688,977,1106,3568,0,-0.47425634,-0.40658036
1206,11602,1327.199951171875,3,0,0,0,0.0,2,0,99,2267,0,0,0,0,0,0,4.0146966,-1.9299525
1207,53389,11092.0,10,0,0,1,0.0,1,0,0,5021,38254,557,1252,1302,2824,0,10.06348,-2.8171206
1208,651739,11843.0,11,0,0,1,7.0,2,0,622538,3967,4084,4383,2983,4601,6033,0,2.8196213,-9.10402
1209,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.557808,-2.3601596
1210,20391,7252.0,5,9,0,5,0.0,1,0,883,2121,2597,2454,7166,1693,0,0,7.091855,0.7675466
1211,84099,8778.0,6,9,2,8,1.0,2,1,363,5920,3001,6486,12764,17946,23426,0,6.7508235,4.268382
1212,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.442762,16.492924
1213,35602,6532.0,6,0,0,1,0.0,2,0,1505,4528,11603,3793,5867,35,0,0,7.585002,-0.60889703
1214,19179510,11514.0,15,47,2,3,174.0,2,1,65513,43455,91975,74020,82740,58934,18758090,0,1.502006,6.584927
1215,13514,2706.666748046875,5,0,0,0,2.0,2,0,0,2823,5349,0,0,0,0,0,8.094189,-1.8895774
1216,53966,1299.0,2,0,0,0,15.0,2,0,1318,714,0,0,0,0,0,0,0.7515119,-1.4003301
1217,83884,2963.0,5,0,0,0,7.0,2,0,41328,31266,2041,0,0,0,0,0,5.568758,-5.8634167
1218,11589,4876.0,4,0,0,0,3.0,2,0,1385,1867,3611,396,0,0,0,0,5.722481,-0.5576278
1219,218111,13842.0,32,20,0,4,242.0,2,0,20939,27085,24093,3073,11211,50258,71599,0,6.248407,4.55714
1220,19020,15581.0,11,0,0,1,0.0,2,0,558,1740,1482,1675,1110,1080,5726,0,3.1654854,2.4498317
1221,196289,11727.0,6,14,0,3,8.0,2,0,1223,13210,10566,6183,13020,6582,7133,0,2.227598,-0.025282707
1222,8470,992.0,2,0,0,0,0.0,2,0,822,815,0,0,0,0,0,0,3.3677988,-2.0576131
1223,18008,7412.0,6,0,0,1,0.0,2,0,570,3396,2654,1957,1550,1170,0,0,5.3524246,-0.085522845
1224,963417,11607.0,18,112,0,7,147.0,2,0,436551,121152,77575,25830,5197,282210,11605,0,3.4451525,-4.944364
1225,128283,7823.2001953125,5,0,0,4,38.0,1,0,134,347,13617,5179,2149,93585,0,0,9.830763,6.716143
1226,163155,10900.0,23,20,2,4,64.0,2,1,3304,5819,5481,2245,64182,19344,45911,0,10.183097,3.1104252
1227,561629,9980.0,11,0,2,2,0.0,2,1,703,12759,9016,4705,10739,14219,20141,0,1.1714047,0.40661883
1228,491485,12100.0,10,130,2,5,46.0,2,2,47917,45300,64268,56018,54800,181205,30099,0,8.957698,3.7838078
1229,705552,11018.0,11,102,2,3,21.0,2,2,35632,51698,44415,44282,100664,118645,7438,0,3.248964,0.8142398
1230,97695,8484.0,6,9,2,3,0.0,2,2,10827,2631,3887,3392,17181,13404,2286,0,3.0765035,0.71401423
1231,54048,6789.0,6,0,0,1,0.0,2,0,2111,3841,4523,33344,2831,161,0,0,11.620477,-1.2890396
1232,102422,9326.0,12,0,0,5,5.0,2,0,3192,953,2643,5195,11640,62637,11746,0,9.715353,6.0666447
1233,40799,11412.7998046875,10,0,0,1,0.0,1,0,220,5991,7408,2483,2575,9264,7529,0,6.0386014,2.2635846
1234,890753,10406.400390625,6,66,2,10,134.5,2,1,36184,38300,37775,29960,82300,25580,94224,0,1.9314424,0.66053224
1235,199582,8084.0,6,55,2,5,34.0,2,1,7045,20631,30886,21031,44510,32770,1432,0,9.808911,1.7720174
1236,43040,12196.0,9,16,2,3,22.0,1,1,246,6251,3853,3599,8551,4399,15294,0,4.9253635,2.953062
1237,169486,11690.0,11,46,2,4,11.0,2,2,509,4912,2056,2199,21044,12334,15454,0,2.368525,0.524668
1238,129677,11397.0,14,0,0,1,2.0,2,0,109,2419,3377,2033,1967,4342,75383,0,3.7541654,5.656581
1239,35367,10160.0,11,0,0,1,0.0,2,0,955,4211,2334,2049,2033,12434,7233,0,7.35602,4.6584654
1240,18482,12198.0,11,0,0,1,0.0,2,0,184,1014,1801,1666,1138,797,5232,0,3.5359151,2.308224
1241,29719,12000.0,25,0,0,1,0.0,2,0,1284,3757,4761,2952,4312,4382,3413,0,5.2357693,1.2945383
1242,14088,7864.0,6,0,0,1,3.0,2,0,1585,1628,1924,1404,1436,1599,0,0,4.663399,0.4540977
1243,208,8555.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,148,0,3.8656392,-12.108593
1244,34316,12769.0,6,0,0,12,26.0,2,0,104,325,211,146,94,1242,30006,0,2.4972107,4.8368807
1245,190409,10547.0,10,24,0,9,0.0,1,0,20766,11695,38616,6283,10480,57803,31399,0,7.4856567,3.3263068
1246,15905,7080.0,6,0,0,1,0.0,2,0,64,535,933,2315,1599,418,0,0,4.8108673,0.41295275
1247,82471,11630.0,6,69,4,3,39.0,2,4,734,766,6683,13469,35888,7218,3165,0,11.25001,1.9373744
1248,120105,11531.0,19,9,0,1,92.0,2,0,6668,20169,48004,5903,10118,6667,13069,0,8.131813,-0.32283384
1249,379338,11531.0,15,0,0,1,29.0,2,0,182,345003,3267,1847,1520,1317,11151,0,9.86821,-6.087854
1250,65922,11661.818359375,8,11,0,7,2.0,2,0,2120,716,4042,2899,6678,3885,12361,0,3.021593,0.9883308
1251,26832,3107.0,3,0,0,0,6.0,2,0,250,18270,641,0,0,0,0,0,8.765542,-5.1915174
1252,352624,11400.0,11,19,2,3,7.0,2,1,21575,27197,31408,9275,32585,95711,57359,0,7.4962254,4.1258264
1253,20386,6412.0,6,0,0,1,0.0,2,0,1036,3898,5256,998,632,35,0,0,6.121055,-0.9500683
1254,9408461,12651.0,11,0,0,1,1.0,2,0,646,433,1474,0,0,51,5397,0,-0.6077723,0.4145935
1255,8467,7117.0,6,0,0,1,0.0,2,0,184,666,1151,0,333,84,0,0,3.301092,1.4992167
1256,278736,11819.0,11,27,2,3,12.0,2,1,13661,12774,31059,68858,32616,15867,100003,0,5.5965767,4.192495
1257,1070475,11267.0,6,89,2,4,162.0,2,2,14311,56965,74499,51631,82383,84232,29366,0,2.6055272,0.37135857
1258,122439,11404.7998046875,12,0,0,13,0.0,2,0,4869,4293,10769,8681,7684,57008,5430,0,9.398547,5.113412
1259,128706,6662.5,8,0,0,1,2.0,2,0,16998,55071,19120,4104,1810,337,0,0,7.601058,-3.5601835
1260,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.33757,0.7172133
1261,227971,11984.0,13,34,2,1,26.0,2,1,4544,16309,33766,50928,69705,15802,23769,0,10.18067,1.371337
1262,393026,9400.0,10,15,0,5,243.0,1,0,7278,35817,51079,20088,144706,123962,5825,0,10.745541,3.2172427
1263,101987,11560.0,11,125,0,6,22.0,2,0,3936,17733,15723,4980,11007,22536,18820,0,6.998563,3.0040116
1264,1136207,10526.0,11,0,0,1,0.0,2,0,4880,3526,4999,4535,5054,5773,18705,0,0.3142171,0.32201064
1265,1045748,10981.0,6,0,0,1,1.0,2,0,7224,6130,8966,4059,5920,3879,496635,0,4.209556,5.553516
1266,494390,7968.0,6,0,0,3,0.0,2,0,99,1283,1883,3417,1599,7000,0,0,0.48307052,-0.15882887
1267,870609,9830.0,11,31,0,9,16.0,2,0,20035,16437,14050,6068,18669,44773,9735,0,1.4020025,0.39860794
1268,29714,6814.0,5,0,0,1,0.0,1,0,4038,3783,6418,3000,6384,984,0,0,7.2669525,0.16752397
1269,56762,10400.0,11,0,0,1,12.0,2,0,2227,5137,4484,1467,804,2130,34486,0,3.4985402,5.044484
1270,104586,7193.0,6,0,0,1,12.0,2,0,767,10634,42844,2934,43742,624,0,0,10.789261,0.9241711
1271,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.59626,16.24761
1272,85145,8168.0,6,91,0,1,9.0,2,0,67,4186,6504,99,9725,5120,13156,0,2.429266,0.8490745
1273,56349,11624.0,11,146,0,4,0.0,2,0,762,1307,4676,1185,22666,15107,3769,0,10.801832,2.937947
1274,453568,7537.0,6,7,0,3,0.0,2,0,1282,2477,8464,2814,8666,10752,0,0,0.93605226,0.15457441
1275,454865,7836.7998046875,6,75,2,5,14.0,2,1,25891,43887,33137,64944,44038,75156,0,0,8.203174,1.8194813
1276,35334,9917.0,11,0,0,1,0.0,2,0,346,999,3093,1628,1306,1594,1642,0,4.331335,0.20422679
1277,119729,10839.0,11,83,0,6,12.0,2,0,8790,6979,16659,32307,32764,12791,4952,0,10.402441,0.87514687
1278,123601,7369.0,10,0,0,1,18.0,2,0,52743,27109,14994,13690,6129,3337,0,0,5.0872135,-4.2736063
1279,183817,12323.0,17,98,2,1,79.0,2,2,26908,34934,31787,9610,37258,29400,9500,0,8.875412,1.3599297
1280,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.6842,-2.3767302
1281,87368,10762.0,10,15,0,7,32.0,2,0,401,1285,23972,8125,2819,42162,4036,0,9.0338955,4.7454386
1282,22188,10682.0,6,0,0,1,8.0,1,0,2883,7653,2941,166,167,818,1167,0,5.040754,-0.9987076
1283,21268,6792.0,4,2,0,2,4.0,1,0,2321,2923,5895,545,961,3317,0,0,6.249114,0.4851462
1284,1168808,9223.0,6,3,2,4,0.0,2,1,367,11610,12155,3408,22063,41589,98481,0,1.413951,0.8594427
1285,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,19.451012,-0.30083823
1286,271564,8345.0,6,0,0,1,0.0,2,0,134,376,978,305,713,1713,86,0,0.8932835,-0.78930324
1287,87544,12109.0,9,0,0,1,1.5,0,0,11074,3614,2996,3726,4172,4176,53756,0,3.654965,5.417584
1288,977559,12804.0,40,107,2,10,23.0,2,1,5450,25715,85878,7065,18394,79056,749912,0,3.0766027,6.5356255
1289,19761,15552.0,6,0,0,2,0.0,2,0,189,345,557,597,130,1653,7539,0,3.0373583,2.8855124
1290,493157,8083.0,11,0,0,3,99.0,2,0,7578,44050,35830,3047,1625,137720,253096,0,5.547221,5.8656287
1291,84660,12202.0,9,8,0,9,55.0,1,0,521,21723,16602,11708,6655,13155,11580,0,6.9652023,1.8839866
1292,600903,11091.0,15,21,0,4,26.0,2,0,15199,27452,39719,8567,24736,410722,67852,0,9.702288,6.512361
1293,6509,299.0,1,0,0,0,0.0,2,0,181,0,0,0,0,0,0,0,1.3438071,-1.5232143
1294,5371811,10410.0,19,275,2,3,0.0,2,2,740,5221,12712,5081,36073,9074,5179,0,-0.34162435,0.3038363
1295,1761346,10266.0,11,60,4,3,117.0,2,3,404268,232096,588281,84093,135648,229787,55184,0,7.830487,-0.44739452
1296,14233,6725.60009765625,5,0,0,1,0.0,1,0,737,1989,2626,2248,2427,472,0,0,5.266201,0.05980432
1297,230132,11366.400390625,6,3,0,3,23.5,2,0,529,3868,8026,3763,8177,17250,134369,0,3.9524207,5.9542794
1298,537799,11499.0,5,26,2,3,21.0,1,1,12980,39975,43837,9404,30720,84037,307002,0,4.4801593,5.9513044
1299,8690,7595.0,6,0,0,1,0.0,2,0,33,17,33,816,65,92,0,0,3.08199,1.6155926
1300,41541,12154.0,11,0,0,1,7.0,2,0,158,3001,4617,1985,1227,2203,15830,0,4.3242006,3.464603
1301,361182,10099.0,11,33,4,4,38.0,2,3,6614,8611,50219,7208,66052,18300,167347,0,5.3114986,5.430089
1302,299121,7400.0,6,16,0,4,31.0,2,0,17037,20334,32092,32811,29445,70841,0,0,8.588345,2.5206056
1303,786439,11569.0,13,0,0,1,25.0,2,0,7536,3672,2558,1234,579,293,1741,0,0.2720122,-0.8578035
1304,364769,7544.0,7,0,0,9,0.0,2,0,6623,7462,9824,10893,3591,78510,0,0,3.5701616,1.1660911
1305,80862,12203.0,11,0,0,1,2.0,2,0,213,3822,5631,4083,3184,4350,6834,0,3.1612554,0.3231559
1306,677955,9359.0,11,0,0,3,0.0,2,0,1348,902,4318,2279,933,606259,1734,0,10.153198,7.606829
1307,1322542,1487.0,3,0,0,0,4.0,2,0,1367,3035,0,0,0,0,0,0,-0.64921206,-0.014111559
1308,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.663145,16.32353
1309,2870114,10200.0,25,0,0,1,150.0,2,0,157863,2216172,417948,16771,16453,14125,13845,0,9.202882,-5.7293653
1310,235490,6476.0,6,16,0,1,16.0,2,0,24750,21823,36959,22904,14025,66,0,0,3.8704555,-0.669736
1311,10074,2762.0,3,0,0,0,0.0,2,0,1280,3107,1684,0,0,0,0,0,6.150684,-2.139132
1312,50439,7062.0,5,11,0,5,0.0,1,0,2798,3065,16085,5111,10090,9284,0,0,9.165482,1.5000046
1313,407578,12420.0,11,0,0,3,0.0,2,0,1874,1020,1125,1124,1096,2150,9794,0,0.8377671,-0.15018383
1314,837768,11119.0,11,0,0,8,2.0,2,0,2543,4244,57265,3167,1665,717657,26288,0,10.137413,7.5520415
1315,13692,6762.0,5,0,0,1,0.0,1,0,392,1523,837,646,418,122,0,0,4.604827,0.45086104
1316,67261,11004.0,24,22,0,6,31.0,2,0,3748,4347,5682,6791,19874,16432,5392,0,10.259615,2.7920427
1317,298355,7522.0,8,63,2,1,87.0,2,1,24612,55995,59679,45492,71060,36667,0,0,9.753052,1.01204
1318,152549,13237.3330078125,6,53,2,10,9.0,2,1,1684,8502,5867,1516,4452,22787,69911,0,4.81632,5.3731227
1319,117172,12300.0,11,0,0,5,0.0,2,0,6739,2651,2684,1350,1202,1636,23600,0,2.282927,1.1789967
1320,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.612558,16.369032
1321,247914,13077.599609375,25,44,0,12,6.0,2,0,21272,82250,18878,3882,3571,23728,90590,0,5.4402943,3.3513625
1322,260988,6271.0,8,8,0,1,7.0,2,0,17540,24702,28227,163268,19966,20,0,0,11.434478,-1.2500165
1323,60646,10187.0,11,35,0,5,0.0,2,0,12497,3577,8888,3679,11708,11747,2685,0,7.670193,1.3650855
1324,98433,5935.0,9,0,0,0,42.0,2,0,26222,21782,32917,15116,727,0,0,0,7.366136,-2.4159427
1325,60711,5494.0,5,0,0,0,5.0,2,0,990,3434,6103,5466,1650,0,0,0,3.078412,-0.71684605
1326,220014,10600.0,6,10,0,3,11.0,2,0,12404,13492,69180,15225,13665,20682,18740,0,7.765797,0.16912091
1327,0,0.0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.643854,-2.199969
1328,481786,12171.0,17,12,0,1,0.0,2,0,23002,47695,41682,43471,51223,15072,251457,0,4.560621,5.5844355
1329,29359,11095.0,6,15,0,6,1.5,2,0,862,1467,2308,1513,8678,8734,2177,0,8.05589,3.5995934
1330,397915,9269.3330078125,11,24,0,5,0.0,2,0,25841,25220,65425,85083,26142,141242,16819,0,8.888917,3.0472536
1331,31484,7800.0,6,0,0,1,1.0,2,0,577,3040,6383,1523,3652,4232,0,0,6.393992,0.60746723
1332,1100729,11100.0,13,56,0,6,144.0,2,0,145935,330961,133089,78659,151980,175832,79121,0,8.011157,0.6882122
1333,200129,7157.0,6,43,0,4,98.0,2,0,3119,28811,20529,10601,82330,15443,0,0,11.343936,2.0337481
1334,218503,11042.0,6,0,0,4,1.0,2,0,67,1381,467,284,249,1542,4267,0,1.4545612,-0.6333547
1335,290237,9290.0,11,0,0,1,10.0,2,0,6508,5628,219430,6485,4668,9418,6171,0,10.532111,-2.859369
1336,12253,2705.0,3,0,0,0,0.0,2,0,267,6285,566,0,0,0,0,0,7.407447,-4.2211123
1337,22870,6741.0,4,0,0,1,0.0,0,0,1084,1256,14446,776,1498,142,0,0,8.920903,-2.0326207
1338,22879,6064.0,17,0,0,0,0.0,2,0,7921,1240,1485,2667,1060,0,0,0,4.333971,-2.7704291
1339,803113,9690.0,11,106,0,1,13.0,2,0,4564,28518,94853,10437,80455,13399,27691,0,2.7278862,-0.06060345
1340,12197,967.0,2,0,0,0,0.0,2,0,5176,1004,0,0,0,0,0,0,3.8584557,-4.496058
1341,388429,10282.0,15,0,0,5,27.0,1,0,42102,117944,15405,11270,4546,159055,35230,0,8.474019,3.7532804
1342,179596,10290.0,7,92,0,9,57.0,2,0,574,882,32152,86375,2699,27489,26935,0,10.869226,-0.5098752
1343,78706,6250.0,5,37,0,1,87.0,1,0,3176,15082,22071,12357,22189,0,0,0,10.102253,0.5042127
1344,398840,9410.0,15,40,2,1,65.0,2,2,214553,38397,28402,18171,38160,31301,21353,0,3.4254987,-5.2758884
1345,88234,8203.0,6,4,2,8,0.0,2,1,1165,1483,4668,3167,15869,55626,2485,0,10.028769,5.86427
1346,232177,9615.0,11,0,0,3,0.0,2,0,144744,7527,4095,2587,1994,57579,4890,0,3.0991635,-5.5788913
1347,23095,11619.0,9,0,0,1,0.0,0,0,126,444,366,119,0,123,16943,0,2.6421623,4.142746
1348,92924,7289.33349609375,11,0,0,1,0.0,2,0,574,4357,4519,1270,1650,704,0,0,2.4572802,-0.7425305
1349,111203,11133.0,13,20,0,16,27.0,2,0,10518,9884,7739,3130,8182,61140,4054,0,9.498608,5.614908
1350,373295,10498.0,6,25,0,3,3.0,2,0,2368,7133,253723,63306,14293,20693,5022,0,10.303181,-2.567868
1351,13963,3614.0,5,0,0,0,0.0,2,0,671,3401,3917,233,0,0,0,0,6.7312446,-1.4835563
1352,1610440,11190.0,11,156,0,5,50.0,2,0,17706,55554,33147,52047,47643,1161639,224621,0,9.839658,6.756573
1353,53039,11449.0,11,0,0,4,0.0,2,0,1756,3156,3901,3683,2735,13966,21154,0,5.298748,4.7351065
1354,21868,10027.0,11,0,0,1,0.0,2,0,350,3267,4382,1902,1416,2450,3384,0,4.8987145,1.2234067
1355,192409,11454.0,16,311,2,1,17.0,2,1,600,1140,19629,8300,9119,63054,58473,0,6.9783564,5.275043
1356,61340,11528.0,13,0,0,1,39.0,2,0,10188,3832,14625,9774,3134,5524,4216,0,6.804401,0.084388636
1357,867459,10521.599609375,15,0,0,7,13.0,2,0,6005,7597,6947,3529,4545,24304,4031,0,0.8529697,0.34172413
1358,74439,11496.0,10,0,0,8,5.0,2,0,67,6573,2341,19965,3139,10738,25867,0,5.4292154,4.057474
1359,129814,8865.3330078125,6,0,0,1,1.0,2,0,497,2336,566,641,137,676,216,0,1.9247342,-1.0322164
1360,6031480,9974.6669921875,6,0,0,3,13.0,2,0,5688773,5428,7778,3707,5332,20668,11664,0,2.8959873,-9.01664
1361,9137,454.0,3,0,0,0,0.0,2,0,252,0,0,0,0,0,0,0,1.4220465,-1.4194782
1362,15833,6627.2001953125,5,0,0,1,1.0,0,0,684,3675,3142,2314,1182,821,0,0,5.530284,-0.31745273
