,timeOnPage,userAgent,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,playLinear,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,x,y
4145,503146,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/12.2b11231 Mobile/15G77 Safari/605.1.15",3673.0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5537,0,0,195,9399,12609,-5.174742698669434,7.386241912841797
4146,140728,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3210.0,5,0,186,53,0,10,2,16,8,16,8,0,4,0,4,2,0,19868,10865,41705,41870,3887,0,-0.2353358268737793,-3.1271960735321045
4147,126256,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3555.0,5,0,55,134,0,0,2,8,12,8,12,0,0,0,6,2,0,36568,1316,14933,69368,2267,134,1.914642572402954,-4.834476947784424
4148,4248,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2763.0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,416,668,933,500,0,0,0.6676828265190125,6.027243614196777
4149,66323,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:61.0) Gecko/20100101 Firefox/61.0,3411.0,6,0,64,35,9,4,2,11,6,11,6,0,1,0,2,2,0,27788,9197,19546,7373,637,0,0.8595114946365356,1.877120018005371
4150,130879,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,2434.0,5,0,131,62,26,4,0,12,4,12,4,0,0,0,0,0,0,1073,14776,23932,366,0,0,-2.9404256343841553,2.4105989933013916
4151,304228,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3543.0,5,0,234,120,8,6,4,20,18,20,18,0,1,1,4,4,1,384,4067,104164,4830,43899,517,-4.018824577331543,0.8249974250793457
4152,33333,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3366.0,7,0,15,16,0,0,0,6,2,6,2,0,0,0,0,0,0,18562,7058,1600,584,566,0,3.320518732070923,4.311789512634277
4153,75041,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3562.0,8,0,140,30,0,0,0,9,8,9,8,0,0,0,4,4,0,180,1403,2175,53769,4186,985,-0.29029709100723267,-7.286162853240967
4154,200034,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/67.0.3396.99 Chrome/67.0.3396.99 Safari/537.36",3308.0,7,0,90,53,26,2,2,13,10,13,10,0,0,0,2,4,0,683,53244,45701,57964,2803,0,-1.3504388332366943,-1.904032588005066
4155,304021,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2834.0,11,0,80,109,19,2,0,16,16,16,16,0,0,0,4,0,0,59522,109052,124275,10151,0,0,-0.405038058757782,0.9878872632980347
4156,47518,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,3416.0,5,0,28,15,0,2,0,7,4,7,4,0,1,0,0,0,0,2405,5971,14451,1795,3041,0,-3.102480888366699,1.0325984954833984
4157,72252,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/68.0.3440.83 Mobile/14G60 Safari/602.1",3697.0,8,0,0,0,0,0,0,6,3,6,3,0,1,1,3,4,1,7808,4736,23164,29266,1817,1951,-2.5731232166290283,-4.230646133422852
4158,159280,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36",3391.0,5,0,179,144,6,8,10,18,16,18,16,0,1,1,2,2,1,59535,4183,62702,30550,867,0,0.5883086919784546,-0.7505122423171997
4159,281699,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36",3471.0,16,0,247,216,22,18,12,28,18,28,18,0,0,0,6,8,0,138,79398,157620,22035,2147,17485,-3.981029987335205,0.04188837110996246
4160,64087254,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2854.0,7,0,19,13,7,2,2,10,6,10,6,0,1,0,0,2,0,63907385,12554,5004,1718,0,0,-7.988522052764893,3.829211950302124
4161,136727,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36",3125.0,6,0,174,69,9,2,2,12,14,12,14,0,0,0,4,2,0,38250,10784,15264,19031,217,0,-1.0075730085372925,2.6090149879455566
4162,12428,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1300.0,5,0,31,35,0,0,0,7,4,7,4,0,0,0,0,0,0,201,2067,733,0,0,0,-1.4863739013671875,4.1146416664123535
4163,13281,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,2736.0,4,0,8,4,2,4,2,7,4,7,4,0,0,0,0,2,0,49,818,1622,328,0,0,-1.4637854099273682,4.842103004455566
4164,91660,"Mozilla/5.0 (iPad; CPU OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3438.0,21,0,0,0,0,0,0,6,2,6,2,0,0,0,2,4,0,7875,4867,30558,24866,21167,759,-3.3654775619506836,-1.187035083770752
4165,34783,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1344.727294921875,2,0,38,18,0,4,0,11,4,11,4,0,0,0,0,0,0,19177,3432,1782,0,0,0,2.846766710281372,4.938011169433594
4166,192447,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3538.0,11,0,148,52,48,0,0,8,10,8,10,0,0,0,6,2,0,45286,73330,23073,36014,4715,7830,1.8266576528549194,-0.12216568738222122
4167,90422,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3224.0,5,0,91,52,9,2,2,8,10,8,10,0,0,0,4,2,0,2518,7849,24617,24049,2650,0,-3.2678706645965576,-2.8256733417510986
4168,7301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:62.0) Gecko/20100101 Firefox/62.0,3028.5,8,0,20,23,0,0,0,2,7,2,7,0,0,0,6,2,0,1202,1266,936,1065,1550,0,0.29080629348754883,5.114802360534668
4169,106843,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3209.0,5,0,156,81,0,0,4,9,14,9,14,0,0,0,2,4,0,2786,35078,14660,40077,5074,0,-0.14420628547668457,-2.8023948669433594
4170,80883,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3109.0,5,0,66,55,21,4,6,6,10,6,10,0,0,0,4,2,0,4801,52147,1750,19123,450,0,2.6984760761260986,-0.004151576664298773
4171,151471,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.42 Safari/537.36",3347.0,10,0,138,93,29,6,6,12,12,12,12,0,1,1,2,2,1,2955,27218,47454,36695,7673,0,-2.972806453704834,-2.0056302547454834
4172,60280,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",2027.0,3,0,33,44,34,4,4,4,4,4,4,0,0,0,0,0,0,793,17190,39337,0,0,0,-5.256683826446533,0.06380017846822739
4173,76464,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3260.0,5,0,74,60,2,2,4,8,12,8,12,0,0,1,4,2,1,158,13602,12432,30836,719,0,-1.3395650386810303,-4.419104099273682
4174,27334,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3428.0,7,0,10,9,3,0,0,2,2,2,2,0,0,0,0,0,0,167,7197,1404,2216,353,766,-0.31776565313339233,3.328160047531128
4175,9357,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,2974.0,5,0,2,3,0,2,4,2,4,2,4,0,2,0,0,0,0,194,507,4389,1209,119,0,-4.927171230316162,0.4272634983062744
4176,5089,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3601.0,6,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,116,2284,317,115,1134,601,0.8171424865722656,5.877870559692383
4177,1025070,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3565.0,11,0,129,38,0,6,2,16,6,16,6,0,2,0,4,4,0,149,6829,33140,31027,1893,1249,-5.140186786651611,4.975660800933838
4178,14949365,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3574.0,5,0,233,105,0,0,0,10,14,10,14,0,0,0,4,2,0,4049,14781165,39620,67518,5642,1198,5.9253926277160645,0.05404939875006676
4179,200638,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",3281.0,7,0,83,65,9,6,6,12,12,12,12,0,2,2,0,0,2,634,53009,68870,6105,1735,0,-2.326103687286377,0.880412220954895
4180,50934,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2438.0,3,0,73,34,0,0,0,12,14,12,14,0,0,0,8,2,0,586,7696,1324,21522,0,0,-0.581151008605957,-5.043580532073975
4181,7150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3262.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,2021,1252,1935,646,0,0.2946977913379669,4.765774250030518
4182,29705,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,336.0,2,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,561,0,0,0,0,0,-4.3744797706604,7.934040069580078
4183,68449,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:62.0) Gecko/20100101 Firefox/62.0,3367.0,5,0,90,43,7,4,4,8,8,8,8,0,1,0,2,2,0,15844,6237,20822,23524,1527,0,0.7110207676887512,-3.1590893268585205
4184,177572,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2794.0,4,0,117,180,3,0,0,12,20,12,20,0,0,0,4,4,0,16327,26208,78273,32988,0,0,-3.4633948802948,-0.770622730255127
4185,118034,Mozilla/5.0 (X11; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3271.0,5,0,164,61,19,8,2,18,10,18,10,0,1,0,2,2,0,10797,13448,32190,42297,1600,0,-1.5096793174743652,-3.6620073318481445
4186,235466215,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:60.0) Gecko/20100101 Firefox/60.0,155.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,-7.463688850402832,7.3465399742126465
4187,7117,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1416.6666259765625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,2273,233,0,0,0,1.923815369606018,3.463870048522949
4188,24098,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3146.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,2236,17964,1150,2084,0,-6.490988254547119,-0.4348261058330536
4189,651520,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3463.0,17,0,96,57,41,4,4,12,10,12,10,0,0,0,2,2,0,463475,54327,23034,16813,6389,10524,3.97507643699646,5.81423807144165
4190,449787,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3421.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16299,1034,1469,2399,1372,0,-3.4745664596557617,7.774338245391846
4191,23315,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,1837.0,3,0,6,11,0,0,0,2,2,2,2,0,0,0,0,0,0,1419,8249,3317,0,0,0,0.6590831279754639,2.0824811458587646
4192,84448,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/68.0.3440.106 Chrome/68.0.3440.106 Safari/537.36",3172.0,5,0,49,83,7,8,4,11,10,11,10,0,1,1,4,2,1,5618,9472,22677,18194,399,0,-2.8785922527313232,-1.9581470489501953
4193,3870814,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3129.0,6,0,56,107,2,4,6,20,12,20,12,0,2,0,0,2,0,21857,44871,77959,3723553,1165,0,-0.5332571864128113,-9.031492233276367
4194,123007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0,3682.39990234375,18,0,82,29,0,0,0,6,6,6,6,0,0,0,4,2,0,3165,36313,11390,29107,5525,24310,-1.0622520446777344,-1.470009684562683
4195,71081,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,2811.14990234375,5,0,20,71,0,0,0,2,3,2,3,0,0,0,0,0,0,50820,13450,3178,3371,0,0,4.333486080169678,4.963723659515381
4196,1024546,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3624.0,9,0,395,139,15,10,12,48,42,48,42,0,1,0,2,4,0,11833,119339,328204,497068,46570,718,-2.8647937774658203,-4.78005838394165
4197,54581,Mozilla/5.0 (X11; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,3485.0,5,0,50,40,0,0,0,6,6,6,6,0,0,0,4,2,0,691,2417,2754,17748,449,24,-1.290433406829834,-4.958129405975342
4198,66538326,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3706.0,24,0,174,60,3,0,2,34,8,34,8,0,0,0,2,2,0,66450692,4564,1435,1583,38745,2534,-8.087224006652832,3.6531567573547363
4199,16257,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2715.0,3,0,12,4,11,4,0,8,6,8,6,0,2,0,4,2,0,901,10100,3916,767,0,0,2.492211103439331,0.7522379159927368
4200,37526,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3352.0,5,0,23,7,2,4,0,5,2,5,2,0,2,0,0,0,0,588,5318,13551,6452,66,0,-3.8251097202301025,-0.7301027178764343
4201,70244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,2748.0,4,0,76,58,4,4,2,14,9,14,9,0,1,0,3,2,0,24720,3733,3567,601,0,0,1.2137202024459839,5.3974289894104
4202,904247,"Mozilla/5.0 (Windows; U; Windows NT 6.3; en-US; Valve Steam GameOverlay/1533766730; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",1425.0,7,0,42,24,10,4,0,10,2,10,2,0,1,0,0,0,0,895016,6881,1051,0,0,0,-7.535050392150879,3.8495771884918213
4203,75434,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3289.0,6,0,100,68,0,0,8,4,20,4,20,0,0,0,4,2,0,199,3281,5781,31270,699,0,-1.1190379858016968,-5.416153907775879
4204,4384236,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3380.0,9,0,42,10,0,0,0,2,4,2,4,0,0,0,4,2,0,87,1044,527,36736,603,0,-6.441136360168457,6.607151508331299
4205,66765,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3292.0,7,0,71,44,0,0,0,6,4,6,4,0,0,0,2,4,0,33538,3871,3036,22760,686,0,3.330897092819214,-2.8597962856292725
4206,133775,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3453.5,8,0,184,102,18,2,2,16,12,16,12,0,0,0,2,2,0,12924,10238,14833,48454,5380,81,-0.2409103512763977,-4.584090709686279
4207,45273,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.183 Safari/537.36 Vivaldi/1.96.1147.64",3339.16650390625,5,0,0,7,8,0,4,0,5,0,5,0,0,0,0,0,0,20487,10569,6201,6689,1037,0,2.1188013553619385,3.1074059009552
4208,16800,Mozilla/5.0 (X11; Linux x86_64; rv:56.0) Gecko/20100101 Firefox/56.0,3696.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5900,1500,1800,1100,1800,0.17783226072788239,3.2058045864105225
4209,0,Mozilla/5.0 (X11; Linux x86_64; rv:56.0) Gecko/20100101 Firefox/56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.346198558807373,1.5572887659072876
4210,59000,Mozilla/5.0 (X11; Linux x86_64; rv:56.0) Gecko/20100101 Firefox/56.0,2249.0,3,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,1,0,2300,52500,300,0,0,-7.652545928955078,-0.5083724856376648
4211,5426,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3539.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,843,850,817,199,767,0.6768302917480469,6.015058994293213
4212,79480,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3377.0,6,0,108,41,10,4,2,10,6,10,6,0,0,0,2,2,0,617,14700,15801,24837,966,0,-1.9393128156661987,-2.9700019359588623
4213,236932,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3693.60009765625,7,0,332,130,7,4,2,24,14,24,14,0,0,0,2,6,0,45235,66509,36353,84049,2218,930,1.0384104251861572,-2.5886921882629395
4214,68336,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",1769.0,6,0,32,26,12,2,2,6,6,6,6,0,0,0,0,0,0,2250,33765,14603,0,0,0,1.2464168071746826,1.0892486572265625
4215,69928,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,2620.0,3,0,15,13,4,2,2,2,4,2,4,0,0,0,2,0,0,861,9179,41735,1603,0,0,-5.4426703453063965,-0.18437209725379944
4216,59662,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3548.0,8,0,58,25,17,8,2,12,6,12,6,0,2,0,2,2,0,549,9185,29771,3231,2367,935,-4.665360927581787,-0.15953873097896576
4217,70940227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3733.0,20,0,27,15,0,6,0,12,6,12,6,0,0,0,2,0,0,28205,23875,70875170,6699,2504,1921,-8.324894905090332,-0.6577701568603516
4218,91804,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3567.0,5,0,180,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1749,78719,954,865,151,349,5.001368522644043,0.32141634821891785
4219,88141,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3250.0,5,0,65,58,1,4,6,10,12,10,12,0,1,1,4,4,1,132,15851,29302,24085,715,0,-3.2175052165985107,-2.167395830154419
4220,3843700,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3716.0,11,0,87,24,0,36,8,68,25,68,25,0,0,0,0,0,0,432,194,3840011,1748,150,467,-8.374682426452637,-0.7162211537361145
4221,4472,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",841.0,2,0,2,3,3,0,0,2,3,2,3,0,0,0,0,0,0,2582,1848,0,0,0,0,3.591866970062256,3.614823818206787
4222,17931,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2814.0,4,0,100,16,0,4,4,11,14,11,14,0,1,1,0,2,1,4201,301,6788,5613,0,0,0.577840268611908,-2.8339755535125732
4223,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",0.0,0,0,33,11,0,0,0,8,6,8,6,0,0,0,6,8,0,0,0,0,0,0,0,8.622032165527344,-0.32672736048698425
4224,5924209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3910.0,28,0,116,41,1,20,2,35,22,35,22,0,5,0,2,7,0,632,7705,22456,5886072,5300,1453,-0.49438175559043884,-9.295937538146973
4225,764572,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3292.0,9,0,56,28,0,6,4,42,26,42,26,0,0,0,6,10,0,133,1694,753625,7604,449,0,-8.268725395202637,-0.5747377276420593
4226,39014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3638.0,20,0,19,8,2,2,0,16,10,16,10,0,0,0,0,0,0,6571,3581,6138,14552,7471,418,0.02807074412703514,-4.082032680511475
4227,35639,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3060.0,5,0,45,25,9,8,0,33,22,33,22,0,0,0,4,6,0,1898,3017,6187,866,219,0,-2.9532792568206787,2.672478199005127
4228,10604,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3868.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,2437,2124,2115,1117,1535,0.13079920411109924,4.693428993225098
4229,35216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",3678.0,35,0,0,8,0,0,8,0,8,0,8,0,0,0,0,0,0,9262,2782,6264,4276,3300,6929,-0.5698198676109314,2.680116653442383
4230,106453,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3395.0,6,0,138,57,14,2,2,8,8,8,8,0,0,0,2,2,0,23399,12595,11416,55116,1300,0,1.5347591638565063,-4.888359546661377
4231,63546,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3455.0,10,0,87,34,0,4,4,6,6,6,6,0,0,0,2,2,0,237,915,34500,20436,1498,2201,-4.999462604522705,-2.597904920578003
4232,43240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",1415.0,6,0,17,11,20,2,0,5,4,5,4,0,0,0,0,0,0,13545,14742,1398,0,0,0,2.2548699378967285,3.1698575019836426
4233,150329,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3544.0,6,0,32,51,0,2,4,6,8,6,8,0,1,2,0,0,2,3891,10858,18244,2449,765,2039,-3.3322925567626953,3.4594998359680176
4234,94147,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3224.0,5,0,20,0,0,4,0,4,0,4,0,0,1,0,0,0,0,1296,8861,75578,2364,1175,0,-6.7436113357543945,-0.4948750436306
4235,6437,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3381.0,4,0,3,7,0,0,0,4,6,4,6,0,0,0,0,0,0,46,35,58,78,5934,0,-6.086111068725586,2.052173137664795
4236,3388,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3325.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,82,77,119,57,0,0.956415593624115,6.785364151000977
