,timeOnPage,maxDepth,isInTune,clean,playRiff,playReference,autotuneGuitar,playNotes,playBeats,beatDiff,vizMode,guitarState,currentFrequency,targetString,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,timeSect13,x,y
8462,71672,9490,0,1,0,2,2,0,0,0,0,5,71,58,250,3766,1334,834,6384,31462,2442,1388,1754,410,15428,2900,1618,244,-0.972482042,1.15856922
8463,30126,7041,0,1,0,1,2,0,0,0,0,6,0,0,11378,1153,1749,52,0,70,0,0,0,0,59,0,0,0,-3.920203672,-3.846438874
8464,5767,1220,0,0,0,0,0,0,0,0,0,1,39,18,216,3850,0,0,0,0,0,0,0,0,0,0,0,0,-1.570290191,-5.548883735
8465,2593,718,0,0,0,0,0,0,0,0,0,0,19,14,187,1301,0,0,0,0,0,0,0,0,0,0,0,0,-2.297626372,-4.337376261
8466,3227,1300,0,0,0,0,0,0,0,0,0,1,1,1,165,1017,299,0,0,0,0,0,0,0,0,0,0,0,-3.135937792,-1.74436644
8467,24668,4316,0,0,0,0,0,0,0,0,0,4,9,8,471,3697,755,3618,5592,9292,162,0,0,0,0,0,0,0,-1.401999499,0.271324297
8468,203919,8741.5,0,1,0,2,2,0,0,0,0,5,16,9,140,1200,13216,1106,3953,532,22,347,46,597,474,445,34,0,-4.188354943,-1.789799969
8469,24234,7243,0,1,0,2,2,0,0,0,0,5,6,6,666,3103,5798,1867,3784,1184,867,1199,1767,584,2735,0,0,0,-1.371914608,-0.630890404
8470,91086,5145,0,0,0,0,0,0,0,0,0,4,147,68,472,999,1001,72057,18,8049,3186,2036,0,0,0,0,0,0,-7.454848034,0.56985141
8471,7880,2874,0,0,0,0,0,0,0,0,0,3,1,1,264,1676,1222,732,992,0,0,0,0,0,0,0,0,0,-2.600712117,-1.111744322
8472,20514,4436,0,0,0,0,0,0,0,0,0,8,7,6,4460,3867,4567,980,2113,1469,700,0,0,0,0,0,0,0,-1.547659941,-2.850243335
8473,146176,9500,0,3,0,2,2,0,0,0,0,5,54,36,1223,8609,13126,5526,3838,3683,6428,1723,13310,29139,3777,20234,10750,794,-0.089226662,1.464712387
8474,53695,10510.40039,2,1,0,4,4,0,0,0,0,5,114,86,702,4479,18246,403,1426,10527,2032,1550,487,396,9075,897,487,1092,0.65710414,-0.238704383
8475,270961,7934,0,2,0,2,2,10,2,0,1,5,17,16,1399,2639,20822,2589,2199,11464,3422,4340,9260,17267,11233,7409,0,0,-4.152483006,-0.746771569
8476,101098,5288,1,0,2,1,0,0,0,0,0,5,126,77,788,16817,62727,11634,4033,1684,200,399,568,0,0,0,0,0,1.216515349,-4.264499802
8477,124835,6213,2,1,0,1,0,0,0,0,0,7,161,56,132,8648,93823,2736,4637,9620,563,1584,652,2077,19,0,0,0,3.694905332,-4.839147442
8478,563972,9714,0,1,0,2,2,0,0,0,0,5,236,130,525,884,81043,4917,3968,18418,3317,717,2634,4617,3300,101,2833,66,-2.274437788,-1.573316587
8479,253342,13004,0,1,0,2,2,0,0,0,0,7,123,29,2107,1544,11379,27272,3621,78,2329,2322,33,1788,390,46808,10881,4653,-3.50637288,0.991558127
8480,195647,10201,3,1,2,2,2,0,0,0,0,5,192,74,265,6533,100600,4099,8855,31749,3228,1450,117,1586,13632,4735,1415,551,3.005930834,-1.308700616
8481,42978,2623,0,0,0,0,0,0,0,0,0,3,67,38,227,11818,12369,12885,2333,0,0,0,0,0,0,0,0,0,-1.605708027,-2.516610054
8482,59260,9992,0,1,0,2,2,0,0,0,0,5,14,14,94,4950,3518,380,3552,3148,2154,146,1182,5832,10478,10782,3500,868,-0.881893005,2.460895643
8483,20186073,6845,1,1,2,2,2,0,0,0,0,7,194,96,2283,11168,58446,5181,5434,6250,2733,3951,2650,2065,601,0,0,0,-7.937331439,-3.522337533
8484,252099,6604,0,0,0,0,0,0,0,0,0,7,9,7,57,71,4230,1758,341,5964,49,3180,387,115,5169,0,0,0,-5.426566953,-1.602738869
8485,252779,7129,9,1,0,4,4,10,0,0,0,11,162,51,3176,5887,111603,5849,14800,20970,874,7682,2348,53351,21947,0,0,0,2.700285597,0.520767577
8486,150202,10269,30,2,0,0,4,0,10,0,4,0,97,36,0,0,0,0,0,0,0,0,0,0,0,43323,100744,3152,-2.074571811,4.328915826
8487,29298,1595,0,0,0,0,0,0,0,0,0,1,60,36,148,11068,2998,0,0,0,0,0,0,0,0,0,0,0,-2.110947279,-4.288012862
8488,303896,9186,0,1,0,2,2,0,0,0,0,7,53,17,798,6498,48552,6208,2324,13178,862,920,992,1910,1252,2382,1186,0,-1.566311652,-1.412722326
8489,28444,10651,0,1,0,2,2,0,0,0,0,5,14,14,382,6850,1766,986,932,5202,1282,1634,84,1288,492,504,434,2218,-2.601260701,0.292524354
8490,137358,8945,0,5,0,2,4,6,8,0,2,7,207,126,310,550,70745,2459,8866,3761,2639,3128,5417,905,12453,9302,14332,0,2.439915508,-1.198365516
8491,1483321,3776,0,0,0,0,0,0,0,0,0,4,0,0,242,2167,5674,4715,3533,1136,0,0,0,0,0,0,0,0,-7.558342441,-3.190122059
8492,3405,9127,0,1,0,2,2,0,0,0,0,5,6,5,100,236,147,268,241,111,47,84,120,33,130,183,241,0,-4.158361344,5.056947161
8493,31874,8873,0,1,0,2,2,0,0,0,0,5,4,4,531,988,1403,1063,2335,2715,1718,1725,42,2034,1102,900,434,0,-2.687033832,0.641231682
8494,137592,5989,0,0,0,2,2,0,0,0,0,7,85,22,120,7583,73975,4800,25485,8184,5679,1998,774,2162,0,0,0,0,2.088923339,-2.602195637
8495,139506,9793,0,2,0,2,4,8,0,0,2,5,208,126,747,1433,27098,1533,1284,4499,3300,2366,28381,967,16148,1300,40030,1834,1.023956834,1.006467479
8496,192245,5903.333496,3,1,2,4,2,0,0,0,0,9,184,56,1532,5714,132040,13028,14343,9082,2150,11115,1298,1184,0,0,0,0,3.670781901,-4.235987611
8497,72788,8243,0,7,0,2,2,20,8,0,1,5,103,66,268,2770,3852,2602,3270,3138,2202,7106,7880,18354,12096,2112,0,0,0.379423111,2.017642849
8498,30410,12459,0,1,0,4,4,0,0,0,0,11,12,12,66,2753,1485,2767,1584,2101,1033,603,987,2233,932,1636,517,2919,-2.921121517,1.749392158
8499,186946,9638,9,1,2,2,2,10,12,0,2,5,162,64,6901,425,37710,223,8643,10228,3714,3718,55438,1452,17257,20684,12933,2482,2.603461159,1.098687659
8500,8035,5051,0,0,0,2,2,0,0,0,0,3,6,6,630,782,421,876,1395,2074,770,552,0,0,0,0,0,0,-3.382766796,1.628461159
8501,65571,3400,0,0,0,0,0,0,0,0,0,8,147,87,470,5415,26307,5896,6188,20684,0,0,0,0,0,0,0,0,1.172586646,-0.886947535
8502,49662,10610,0,1,0,6,6,0,0,0,0,21,5,4,29916,7611,4511,1508,752,1002,729,398,354,861,390,795,236,583,-4.095823634,-4.536941765
8503,33194,10644,0,1,0,2,2,0,0,0,0,5,233,126,12802,17402,733,67,181,61,0,170,0,168,121,166,134,1135,-2.859593173,-4.590985816
8504,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299873162,2.517268146
8505,23556,685,0,0,0,0,0,0,0,0,0,0,25,4,533,116,0,0,0,0,0,0,0,0,0,0,0,0,-5.452300259,-3.482760776
8506,13445,6062,0,0,0,2,2,0,0,0,0,5,12,11,123,166,2288,578,1618,631,1927,703,513,67,0,0,0,0,-3.244286796,1.215735032
8507,69013,9743,0,1,0,2,2,0,0,0,0,5,53,13,4028,937,42395,2994,3756,3053,2218,1120,2300,701,1402,1850,601,68,2.545309345,-3.406219533
8508,128095,8135,0,1,0,2,2,0,0,0,0,5,151,104,499,4882,27015,3933,3838,32635,2706,1389,4033,1203,25319,461,0,0,0.197617095,0.818718996
8509,109897,9344,0,1,0,2,2,16,0,0,0,5,22,19,453,4306,3065,409,43749,2764,6047,1006,8861,10118,11661,789,165,35,-0.226449103,0.501483966
8510,93419,9356,0,1,0,2,2,0,0,0,0,7,49,31,270,3483,19404,4201,10835,22153,1884,615,1735,749,17422,8352,165,69,-0.193232942,0.860445219
8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025606957,0.139818873
8512,82453,6093,0,0,0,2,2,0,0,0,0,5,82,29,619,6213,56175,3802,6170,2035,1483,1085,983,867,0,0,0,0,2.698676826,-4.195615761
8513,533900,1673,0,0,0,0,0,0,0,0,0,1,33,22,162,21814,666,0,0,0,0,0,0,0,0,0,0,0,-5.045296092,-3.743331396
8514,149982,10733,0,1,0,2,2,0,0,0,0,5,43,26,13588,1396,1421,8479,1361,115682,78,61,83,96,204,82,98,616,-2.248002829,2.608038313
8515,51528,4505,0,0,0,0,0,0,0,0,0,8,25,9,652,5180,30018,5930,6124,2244,900,0,0,0,0,0,0,0,1.915967511,-3.380031052
8516,42223,10689,0,1,0,6,4,10,0,0,0,11,59,55,1083,550,2031,503,1780,6837,7335,2681,935,2114,5633,3185,564,4352,-1.822207972,1.29513894
8517,28992,4104,0,0,0,0,0,0,0,0,0,4,11,9,182,3198,4902,2134,6050,5520,0,0,0,0,0,0,0,0,-0.909761575,-0.326840614
8518,49710,5301,0,0,0,2,2,0,0,0,0,5,6,6,308,5454,4516,4900,3966,4740,1314,932,1824,0,0,0,0,0,-2.639677104,-1.018178069
8519,16764,1649,0,0,0,0,0,0,0,0,0,1,56,10,150,1250,284,0,0,0,0,0,0,0,0,0,0,0,-4.006570813,-2.181530981
8520,190135,10143,0,1,0,2,2,0,0,0,0,5,92,72,1816,8673,9834,2251,75717,7567,7834,1100,137,3545,9673,44576,10034,6068,-0.306974779,0.258290297
8521,13604,5846,0,0,0,2,2,0,0,0,0,4,6,6,432,2874,1428,1400,2246,1236,1686,182,442,0,0,0,0,0,-2.906789781,0.052818814
8522,3091285,8977,0,1,0,2,2,0,0,0,0,5,33,24,134,2680511,109453,1198,383,12424,216,1363,70,933,1847,998,50,0,-1.355636905,-7.47016508
8523,64088,5638,0,0,0,0,0,0,0,0,0,4,44,19,166,5930,39714,1704,2434,1594,212,554,150,0,0,0,0,0,2.174414426,-3.751869365
8524,20648,766,0,0,0,0,0,0,0,0,0,0,50,19,162,83,0,0,0,0,0,0,0,0,0,0,0,0,-5.343909669,-2.838775248
8525,9248,1971,0,0,0,0,0,0,0,0,0,1,21,3,0,7262,383,1534,0,0,0,0,0,0,0,0,0,0,-1.627540614,-6.026189038
8526,229894,10365,7,1,2,2,2,10,26,152,0,7,162,45,220,6279,55920,1120,13144,14356,841,1439,3460,5960,65140,39859,4059,11322,0.994817631,1.833139734
8527,3044,1620,0,0,0,0,0,0,0,0,0,0,0,0,58,536,2234,0,0,0,0,0,0,0,0,0,0,0,-0.437651458,-3.012969162
8528,158892,10662,0,1,0,7,6,0,0,0,0,7,70,57,393,1130,2312,766,829,10435,1380,12526,5467,4892,4595,2394,1534,3107,-4.487854697,-1.281327706
8529,270150,9486.5,1,5,2,2,6,14,8,0,4,9,175,63,1445,4164,118856,5630,17492,32551,623,5530,730,6784,22672,27698,3801,15035,2.402948993,-0.325123624
8530,64480,5793,0,1,0,2,2,0,0,0,0,7,63,44,176,3985,29438,3001,5664,8936,699,2669,4436,3697,0,0,0,0,2.199320193,-1.343831407
8531,26989,1417,0,0,0,0,0,0,0,0,0,1,42,13,2154,18034,5816,0,0,0,0,0,0,0,0,0,0,0,-0.920978925,-5.56524141
8532,157883,4740,1,0,2,0,0,0,0,0,0,9,161,54,685,1678,108861,5836,21207,17081,2515,0,0,0,0,0,0,0,4.108539453,-3.641933497
8533,15824,8914,0,1,0,2,2,0,0,0,0,5,2,2,3903,51,1966,67,818,1334,1087,47,652,50,1003,936,616,0,-3.669739429,0.520321711
8534,23830,5459,0,0,0,2,2,0,0,0,0,5,18,13,9409,3967,5584,199,1351,366,1284,350,383,0,0,0,0,0,-2.432640846,-3.404100212
8535,13914825,10000,1,3,2,4,4,6,0,0,0,13,266,130,13719639,999,1116,109333,8551,23746,3281,5168,1066,12934,6817,2016,300,9667,-3.845875996,-6.703638941
8536,66317,6367,6,1,0,2,2,4,0,0,0,5,37,13,6877,4207,20575,3623,4922,2028,1676,2762,7367,182,684,0,0,0,0.321274259,-1.333534727
8537,378325,9858,0,3,0,4,8,10,0,0,0,9,92,46,1399,24732,22226,10039,10044,17927,1404,3273,9990,4715,134332,105832,12232,15614,-0.45503235,3.139825866
8538,33674,9914,0,1,0,2,2,0,0,0,0,5,6,5,585,2496,2845,1633,4500,2150,1671,1033,482,934,6566,4033,2083,1135,-1.750592757,1.942290811
8539,23106,1439.199951,0,0,0,0,0,0,0,0,0,1,9,3,928,8571,4795,0,0,0,0,0,0,0,0,0,0,0,-1.405016171,-4.18071628
8540,373274,11208,0,1,0,4,4,0,0,0,0,9,30,28,146,131047,300,217,570,244,368,166,136,234,486,896,384,1033,-3.058346805,-4.465831425
8541,34925,4354,0,0,0,0,0,0,0,0,0,4,21,7,1789,2575,19517,2142,3463,3914,38,0,0,0,0,0,0,0,2.431189384,-2.561680278
8542,20019232,10082,0,1,0,2,2,0,0,0,0,5,6,6,151,2635,2372,652,2653,3788,151,1468,66,1537,601,951,317,320,-7.095143106,-4.85216924
8543,209024,9267,0,4,0,2,2,16,22,0,2,5,196,66,597,3617,42006,2506,8212,21006,714,4834,755,9563,27773,41405,3068,30088,0.729150624,1.991706977
8544,418318,9806,0,1,0,8,6,12,6,0,0,23,74,61,10085,20189,52228,10457,50286,33619,265,4005,26905,28294,116062,29660,12520,12267,0.106833383,2.101696884
8545,37984,2115,0,0,0,0,0,0,0,0,0,3,21,4,632,3990,30614,2506,0,0,0,0,0,0,0,0,0,0,1.749230201,-5.755755822
8546,22991,10334,0,1,0,2,4,0,0,0,0,5,6,5,0,7437,2612,601,2053,1600,1363,513,49,1376,1345,1699,786,1536,-3.258472899,0.144287884
8547,118495,9362,1,1,0,4,4,0,0,0,0,7,168,117,97,4310,52758,4094,19215,12682,9440,419,9080,119,1900,1698,700,35,1.871607275,-1.649311005
8548,44547,10238,0,1,0,2,2,0,0,0,0,5,13,12,117,5154,4756,1467,8910,7657,3653,3005,2301,1117,835,383,50,85,-1.569417741,0.053971399
8549,178270,6051,2,0,2,1,0,0,0,0,0,5,180,64,966,33863,37390,50009,16682,31751,1884,2881,700,717,0,0,0,0,-3.310765859,-0.655692509
8550,81902,9822,0,1,0,4,4,0,0,0,0,11,120,96,18915,20756,706,699,27372,585,229,444,179,243,1001,582,357,889,-1.9171723,-2.081819809
8551,63618,6505,2,0,0,6,4,0,0,0,0,13,98,81,1083,1771,892,236,618,14431,2815,1748,1030,1797,28124,0,0,0,-0.037906822,2.966394294
8552,7466,1626,0,0,0,0,0,0,0,0,0,2,0,0,243,2035,2945,0,0,0,0,0,0,0,0,0,0,0,-0.703992088,-3.473752266
8553,43084,5574.666504,0,0,0,2,2,0,0,0,0,5,64,44,7561,23136,8234,598,536,900,72,693,0,0,0,0,0,0,-1.506602822,-4.847906421
8554,41684,1377,0,0,0,0,0,0,0,0,0,1,54,32,1154,21980,332,0,0,0,0,0,0,0,0,0,0,0,-2.792323728,-5.576699433
8555,201396,10404,8,1,2,2,2,8,0,0,0,7,171,65,212,1686,75624,10854,12922,7972,3812,518,4602,26764,14482,6234,19836,4084,1.979445337,0.2665474
8556,8527,8271,0,1,0,2,4,0,0,0,0,5,6,4,217,2414,820,247,883,300,272,61,67,134,334,2350,0,0,-4.20179457,3.301143987
8557,1453925,9520.769531,0,1,0,2,2,0,0,0,0,5,6,6,86,3893,3371,3159,11793,17047,3569,1258,7460,688,164819,249437,5812,109,-2.539542888,1.25921204
8558,129556,9494,1,3,2,2,2,2,0,0,1,5,132,57,800,3454,56126,382,17232,8140,502,1918,1498,10694,4136,2268,7344,616,2.012050198,-1.234201786
8559,243439,12198,2,3,0,2,4,14,10,0,0,5,188,96,229,2277,30880,246,499,20293,6701,246,4723,912,73155,2714,39089,40830,0.231579781,2.316950923
8560,108568,9670,0,1,0,2,6,0,0,0,1,4,90,76,76023,11353,54,0,39,0,0,0,76,532,200,216,419,799,-4.388089416,-5.260647079
8561,197221,6875,1,1,2,2,2,0,0,0,0,9,137,22,861,18351,124255,12823,2820,23860,1231,1620,1436,1386,7410,0,0,0,3.394804938,-2.852103263
8562,16936,5879,0,1,0,2,2,0,0,0,0,5,19,17,964,4676,1151,761,898,5908,96,414,1364,166,0,0,0,0,-1.728632161,-0.08104417
8563,274807,9839,0,1,0,4,4,0,0,0,0,9,14,14,320,2500,3117,1864,2953,250065,1351,1116,946,907,3133,2662,985,2020,-2.695753834,2.965675768
8564,501192,10113,17,3,2,2,2,16,14,0,3,7,370,160,2298,15862,111562,2314,52154,44436,10430,2366,984,75406,39852,78458,1484,61180,1.491520073,1.828449536
8565,108080,12153,3,3,2,2,2,0,0,0,0,5,80,16,2445,2088,265,71164,7370,1885,100,4104,682,5155,6609,1648,218,1152,-7.076041044,1.055476572
8566,86331,8860,0,1,0,2,2,0,0,0,0,5,47,20,3015,8172,10510,65,5488,30376,8670,1881,204,4231,6804,3131,86,0,-0.47558189,0.524179985
8567,231806,10214,0,1,0,4,4,0,0,0,0,9,102,75,117,8427,3629,785,1879,17704,384,717,1348,668,2499,118,66,4648,-4.46084509,-1.270765879
8568,22287,1995,0,0,0,0,0,0,0,0,0,3,21,16,779,3150,2250,916,0,0,0,0,0,0,0,0,0,0,-2.496399181,-2.451638058
8569,20932,3578,0,0,0,0,0,0,0,0,0,5,0,0,0,3083,7451,4338,3519,637,0,0,0,0,0,0,0,0,-0.573430115,-2.308282751
8570,46050,8855,0,1,0,2,2,0,0,0,0,5,6,6,300,1517,1474,2279,2951,7817,1685,5067,1268,1567,2669,5752,734,0,-1.674659292,1.083810336
8571,12321398,8033,0,1,0,4,2,0,0,0,0,7,90,25,130,2767,36391,367,4582,1768,857,2884,1399,12227419,2439,37260,0,0,2.278836725,4.175495206
8572,2288,403.2000122,0,0,0,0,0,0,0,0,0,0,0,0,1156,750,0,0,0,0,0,0,0,0,0,0,0,0,-3.433045542,-4.655080577
8573,251168,9655.200195,5,3,2,6,8,0,8,0,2,14,295,111,3486,20120,151828,14554,9256,12980,1721,2919,4987,400,5103,12260,10207,1339,2.921912219,-2.713002998
8574,208639,9414.5,0,1,0,2,2,4,2,0,0,5,46,31,663,6421,29746,4964,18790,13005,4500,1623,1545,1484,59203,19188,1683,69,0.165986598,1.989558346
8575,20979,2922,0,0,0,0,0,0,0,0,0,3,0,0,185,7647,2925,219,1252,0,0,0,0,0,0,0,0,0,-1.704471534,-3.678396685
8576,32768,1500,0,0,0,0,0,0,0,0,0,1,27,14,577,8113,19914,0,0,0,0,0,0,0,0,0,0,0,0.218810102,-4.896173372
8577,57313,9948,0,1,0,4,4,10,0,0,0,8,9,5,0,4679,5137,1535,3979,9770,1082,1319,3352,948,20252,3181,704,1267,-0.114899883,2.771219496
8578,339215,8751,4,4,2,2,6,28,30,0,1,5,327,86,846,3634,136431,11351,13485,19419,1767,6334,87995,114,21370,28902,2218,0,3.342892938,0.235648223
8579,154250,4633,1,0,2,0,0,0,0,0,0,6,139,36,3100,2568,131478,2404,10568,1986,998,0,0,0,0,0,0,0,2.84000282,-6.518497209
8580,45742,10163,0,1,0,2,2,0,0,0,0,5,6,6,250,4350,2684,642,2424,6318,1634,2952,920,544,2868,2682,684,1236,-2.14506592,0.648073047
8581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.251715921,-1.114867692
8582,8623,1589.230835,0,0,0,0,0,0,0,0,0,1,6,2,1266,3203,3119,0,0,0,0,0,0,0,0,0,0,0,-1.135351039,-3.924649493
8583,2032,4125,0,0,0,0,0,0,0,0,0,4,0,0,100,783,67,66,502,67,0,0,0,0,0,0,0,0,-4.818540518,4.522428322
8584,7740,6067,0,0,0,2,2,0,0,0,0,5,6,5,0,3236,859,67,1318,1384,37,35,760,27,0,0,0,0,-4.176401549,1.171119141
8585,8007328,6000,0,0,0,4,2,0,0,0,0,9,40,28,12841,10277,363,900,986,805,346,693,89,1372,0,0,0,0,-6.803321056,-4.577232052
8586,79712,1500,0,0,0,0,0,0,0,0,0,1,96,80,333,17004,12610,0,0,0,0,0,0,0,0,0,0,0,-2.011410551,-3.039668175
8587,60316,10393.59961,0,1,0,2,2,0,0,0,0,5,138,112,267,786,770,529,5212,5459,3881,2827,65,2172,3829,1290,553,621,-3.358652794,-0.243263524
8588,36888,3234,0,0,0,0,0,0,0,0,0,3,0,0,3653,5655,7365,4816,10154,0,0,0,0,0,0,0,0,0,-1.179384407,-1.962385348
8589,197979,10442,2,3,2,2,2,16,6,0,0,5,165,83,178,11766,50619,514,9932,57967,866,3051,705,811,40081,9904,922,1161,0.362624541,0.681543574
8590,135103,5680,5,0,2,2,2,0,0,0,0,9,94,26,10084,11249,78228,6969,15802,7101,901,1550,1749,53,0,0,0,0,2.206602018,-3.285969339
8591,43494,10848,0,1,0,2,4,0,0,0,0,7,6,6,216,3606,1368,1766,3024,1482,56,702,10,308,646,340,17094,1490,-2.349725733,3.497581945
8592,209295,4981,2,0,2,1,0,0,0,0,0,7,138,61,916,4597,145222,23702,12482,11167,1867,8934,0,0,0,0,0,0,3.337990028,-4.352467026
8593,34736,3842,0,0,0,0,0,0,0,0,0,4,32,16,10064,2333,6069,447,1084,85,0,0,0,0,0,0,0,0,-2.229489068,-3.544464373
8594,60096096,2594,1,0,1,0,0,0,0,0,0,2,139,67,35734,59717869,67886,2034,100,0,0,0,0,0,0,0,0,0,-2.382857934,-8.070563032
8595,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.533172523,0.915207552
8596,131555,4072,0,0,0,0,0,0,0,0,0,4,0,0,246,20207,27778,15323,18311,3625,0,0,0,0,0,0,0,0,-1.190206754,-2.173784826
8597,28861,10286.66699,0,2,0,2,2,8,0,0,1,5,75,64,917,2608,3818,867,3578,1997,987,1566,1335,2337,4899,702,808,1710,-2.378700455,1.589616462
8598,51618,8987,0,1,0,2,2,0,0,0,0,5,52,13,60,1698,29445,1488,2489,475,3073,2310,34,438,84,44,35,0,1.520049599,-3.084311992
8599,13031,3740,0,0,0,0,0,0,0,0,0,2,0,0,0,1765,1171,2264,6550,1103,0,0,0,0,0,0,0,0,-0.245268345,0.374663065
8600,965870,12136,9,6,0,8,12,18,10,0,10,29,630,282,2504,2801,26446,137416,8402,43375,18286,1130,1087,6220,92078,54228,5121,319771,-4.515914621,2.491176274
8601,100074,7394,0,1,0,2,2,0,0,0,0,5,102,63,216,9730,43846,200,3250,15532,2150,232,1466,1434,1468,34,0,0,1.41857052,-1.637477959
8602,11137,6038,0,0,0,1,0,0,0,0,0,5,36,10,100,700,383,834,683,402,318,380,53,2913,0,0,0,0,-3.07090494,1.878855087
8603,113159,11906,0,1,0,2,2,0,0,0,0,5,72,23,567,3169,451,36347,1434,2835,117,3353,1318,2336,9806,5571,951,2837,-5.121087644,1.375543268
8604,198858,8379,4,3,2,2,2,10,16,0,0,5,216,112,282,1394,68010,370,11555,16162,229,5190,267,1963,56198,18201,734,0,1.742591668,1.189943032
8605,31004,4791,0,0,0,0,0,0,0,0,0,7,6,5,1014,4249,10128,3049,4929,1692,352,2345,0,0,0,0,0,0,-0.287421684,-1.750417992
8606,135680,9375,0,5,0,2,6,12,24,0,1,7,151,95,1340,4536,53144,5165,5618,2733,1092,3249,233,9000,9721,13204,684,22125,1.691937258,0.34722286
8607,131286,6900,1,1,0,5,4,0,0,0,0,15,63,27,103,8893,48126,5057,943,2138,3115,866,225,128,592,0,0,0,1.007967674,-1.83994273
8608,123518,9371,0,7,0,6,8,10,8,0,1,15,142,107,3727,9321,30692,8983,3927,8484,5523,2480,5227,1860,14535,16522,8428,1856,0.679909158,0.487616328
8609,25250,5997,0,0,0,2,2,0,0,0,0,5,6,5,2998,10070,996,2544,1908,2056,752,2246,490,370,0,0,0,0,-2.215328343,-2.765388603
8610,33438,7631,0,1,0,4,2,0,0,0,0,9,37,35,516,2383,5666,1688,2087,11465,1551,1283,1351,816,1732,701,0,0,-1.066147059,0.382747167
8611,170767,7007,3,0,2,2,2,0,0,0,0,9,114,55,3216,1101,96477,11812,17355,22836,4846,1542,1544,629,919,0,0,0,3.292775358,-2.207517718
8612,231013,3756,0,0,0,0,0,0,0,0,0,6,0,0,0,633,1726,934,1299,510,0,0,0,0,0,0,0,0,-6.374675335,-2.468037431
8613,54184,3264,0,0,0,0,0,0,0,0,0,3,46,10,966,7098,31840,5236,1168,0,0,0,0,0,0,0,0,0,1.625659188,-3.922717649
8614,90852,5695,1,0,2,1,0,0,0,0,0,5,85,25,665,7600,61501,1535,6299,3100,167,3000,669,64,0,0,0,0,2.729699474,-4.285894475
8615,152320,3904,1,0,2,0,0,0,0,0,0,3,156,38,978,14654,103080,3152,21824,2352,0,0,0,0,0,0,0,0,2.454803051,-3.977611183
8616,225018,11270,7,6,0,2,2,22,16,0,3,2,95,67,0,0,0,0,0,50108,3318,618,7920,1182,8420,46846,32428,74158,-0.984777874,3.051762175
8617,562880,4958,0,0,0,1,0,0,0,0,0,7,28,19,73,2480,39253,5076,5373,2514,1578,220,0,0,0,0,0,0,-4.643929575,-1.73016011
8618,29589,7299,0,1,0,2,2,0,0,0,0,5,6,6,194,1670,1482,516,767,1215,47,669,59,2437,2228,0,0,0,-3.305428939,0.577589664
8619,80774,8606.400391,0,1,0,2,2,4,0,0,0,7,73,37,178,4868,54298,4864,1100,2190,1960,150,1066,1682,4168,2666,116,0,2.836854477,-4.066247005
8620,15955042,10124,0,1,0,4,4,0,0,0,0,11,61,46,9280,4332,18523,3627,2161,3454,452,3589,2243,1104,889,1172,2775,4935,-7.637482085,-4.580376861
8621,23823,4496,0,0,0,0,0,0,0,0,0,3,42,25,97,71,2793,753,2794,12696,4534,0,0,0,0,0,0,0,-0.78996145,1.289029723
8622,50882,10127,0,1,0,2,2,0,0,0,0,5,6,6,298,5447,5070,3352,6105,3325,1000,6853,3252,1951,6153,1129,517,152,-1.673753352,0.633033538
8623,79756,5467,0,0,0,0,0,0,0,0,0,7,97,56,5972,17598,701,36437,3947,8261,958,4672,446,0,0,0,0,0,-5.933173867,0.389919289
8624,146380,5065,1,0,2,1,0,0,0,0,0,5,196,91,292,3984,81143,11189,8238,38236,2318,753,0,0,0,0,0,0,2.802376434,-1.436623411
8625,84053,5562,1,1,0,2,2,0,0,0,0,7,209,147,678,14959,41484,7213,5437,4466,4205,2660,616,0,0,0,0,0,1.193789352,-3.251804666
8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49234446,-1.808448032
8627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.789903983,0.070480665
8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.127370136,-1.567313064
8629,180063,8398,9,1,2,2,2,2,4,0,0,5,566,253,166,866,50668,117,8067,11883,1701,951,916,80052,7099,1617,150,0,2.685102743,2.516766014
8630,20807,1698,0,0,0,0,0,0,0,0,0,1,32,24,99,10400,1184,0,0,0,0,0,0,0,0,0,0,0,-2.269920981,-5.452159694
8631,61611106,9681,1,1,4,4,4,0,0,0,0,14,274,73,14422,12469,84830,137683,1667,13762,22,2656,1133,166,3270,33435,5063,61295831,1.779201393,5.38370435
